seed,task,split,episode,constraint_density,novelty,lag,human_motion,contact_mode,sensor_noise,recoverability,hazard_probability,boundary_label,unsafe_action_pressure
5,narrow_gap_navigation,constraint_shift,19,0.851177,0.037227,0.050823,0.161906,0.285621,0.039509,0.546928,0.747915,1,1.000000
5,narrow_gap_navigation,constraint_shift,20,0.952496,0.000000,0.078192,0.178328,0.395456,0.024690,0.516551,0.778572,1,0.963899
5,narrow_gap_navigation,constraint_shift,21,0.906315,0.059075,0.000000,0.144263,0.324793,0.017604,0.490211,0.738952,1,0.760959
5,narrow_gap_navigation,constraint_shift,22,0.923044,0.117574,0.044629,0.158664,0.293349,0.006096,0.532401,0.724897,1,0.952561
5,narrow_gap_navigation,constraint_shift,23,0.921042,0.110618,0.041171,0.135421,0.330215,0.047850,0.502852,0.683515,1,1.000000
5,narrow_gap_navigation,constraint_shift,24,0.850314,0.131708,0.061697,0.166055,0.362307,0.027501,0.510663,0.796281,1,0.975877
5,narrow_gap_navigation,constraint_shift,25,0.817444,0.077844,0.012415,0.165708,0.267168,0.025967,0.549064,0.679976,0,0.831038
5,narrow_gap_navigation,constraint_shift,26,0.754951,0.023638,0.084682,0.111006,0.255613,0.032534,0.468557,0.587949,1,0.646275
5,narrow_gap_navigation,constraint_shift,27,0.921151,0.067038,0.085247,0.144940,0.228501,0.051667,0.538593,0.765471,1,0.816000
5,narrow_gap_navigation,constraint_shift,28,0.825235,0.018381,0.070180,0.083350,0.254525,0.030777,0.560630,0.633659,1,0.920172
5,narrow_gap_navigation,constraint_shift,29,0.867210,0.022286,0.066704,0.122056,0.322613,0.051440,0.456984,0.752512,1,0.588240
5,narrow_gap_navigation,constraint_shift,30,0.770518,0.000000,0.056055,0.145849,0.355563,0.014560,0.532141,0.638955,1,0.758910
5,narrow_gap_navigation,constraint_shift,31,0.802218,0.010467,0.044707,0.122519,0.265778,0.030261,0.561574,0.601970,1,0.848137
5,narrow_gap_navigation,novel_obstacle_shift,0,0.698386,0.239693,0.055994,0.156066,0.238201,0.035086,0.508447,0.654899,0,0.843429
5,narrow_gap_navigation,novel_obstacle_shift,1,0.701116,0.272168,0.066595,0.225913,0.334318,0.045806,0.426219,0.665311,0,0.738974
5,narrow_gap_navigation,novel_obstacle_shift,2,0.705710,0.222496,0.062422,0.177619,0.445686,0.039679,0.447796,0.764206,1,1.000000
5,narrow_gap_navigation,novel_obstacle_shift,3,0.695746,0.267458,0.053548,0.149357,0.414750,0.016112,0.481584,0.599184,1,0.688809
5,narrow_gap_navigation,novel_obstacle_shift,4,0.603582,0.275087,0.063322,0.159553,0.379030,0.102507,0.388572,0.786988,1,0.889574
5,narrow_gap_navigation,novel_obstacle_shift,5,0.699177,0.300046,0.048246,0.248102,0.362661,0.047758,0.496666,0.841972,1,0.775196
5,narrow_gap_navigation,novel_obstacle_shift,6,0.672103,0.251980,0.066860,0.062751,0.345960,0.048538,0.474117,0.774166,1,0.979031
5,narrow_gap_navigation,novel_obstacle_shift,7,0.649281,0.239974,0.018023,0.159128,0.352290,0.042270,0.550105,0.634060,1,0.767122
5,narrow_gap_navigation,novel_obstacle_shift,8,0.705914,0.317002,0.043055,0.200705,0.274439,0.086108,0.493562,0.743493,1,0.971009
5,narrow_gap_navigation,novel_obstacle_shift,9,0.800463,0.262915,0.031050,0.142671,0.331576,0.022277,0.474006,0.757269,1,0.699643
5,narrow_gap_navigation,novel_obstacle_shift,10,0.695382,0.236148,0.039801,0.157796,0.331063,0.078322,0.466947,0.654565,1,0.710482
5,narrow_gap_navigation,novel_obstacle_shift,11,0.757813,0.291059,0.032486,0.235843,0.433894,0.052581,0.482102,0.777997,0,1.000000
5,narrow_gap_navigation,novel_obstacle_shift,12,0.703720,0.227217,0.041693,0.191662,0.375931,0.103894,0.470659,0.753664,1,1.000000
5,narrow_gap_navigation,novel_obstacle_shift,13,0.690169,0.286623,0.064920,0.216470,0.358956,0.052963,0.495880,0.687627,1,0.918182
5,narrow_gap_navigation,novel_obstacle_shift,14,0.704580,0.246015,0.030715,0.185544,0.359879,0.044070,0.441770,0.649659,1,0.836998
5,narrow_gap_navigation,novel_obstacle_shift,15,0.787907,0.300062,0.040984,0.184844,0.383827,0.017243,0.493411,0.833024,1,0.883724
5,narrow_gap_navigation,novel_obstacle_shift,16,0.683038,0.263010,0.067582,0.172063,0.516730,0.081336,0.476790,0.741657,0,0.997509
5,narrow_gap_navigation,novel_obstacle_shift,17,0.741375,0.241552,0.031067,0.200934,0.422981,0.081718,0.462241,0.829985,0,1.000000
5,narrow_gap_navigation,novel_obstacle_shift,18,0.658884,0.298160,0.098769,0.209393,0.412840,0.091774,0.434276,0.730652,0,0.921074
5,narrow_gap_navigation,novel_obstacle_shift,19,0.671803,0.306424,0.038777,0.115633,0.301556,0.037525,0.440431,0.628855,0,0.863803
5,narrow_gap_navigation,novel_obstacle_shift,20,0.749183,0.275134,0.053497,0.174340,0.329266,0.051072,0.443247,0.786191,1,0.999668
5,narrow_gap_navigation,novel_obstacle_shift,21,0.638931,0.287789,0.063067,0.227960,0.362716,0.062587,0.499894,0.639738,1,0.932006
5,narrow_gap_navigation,novel_obstacle_shift,22,0.688963,0.250054,0.041406,0.110945,0.398146,0.061282,0.415278,0.669621,1,1.000000
5,narrow_gap_navigation,novel_obstacle_shift,23,0.676012,0.275150,0.079312,0.129799,0.328217,0.067845,0.563291,0.737554,0,0.833817
5,narrow_gap_navigation,novel_obstacle_shift,24,0.725293,0.280582,0.060154,0.166949,0.360229,0.042797,0.548733,0.659508,1,0.763362
5,narrow_gap_navigation,novel_obstacle_shift,25,0.712329,0.202007,0.100910,0.159717,0.394638,0.069488,0.486223,0.780728,0,1.000000
5,narrow_gap_navigation,novel_obstacle_shift,26,0.684625,0.265235,0.027788,0.207846,0.384362,0.064250,0.387844,0.743425,1,0.952705
5,narrow_gap_navigation,novel_obstacle_shift,27,0.671139,0.303703,0.081332,0.116455,0.404872,0.101725,0.398985,0.634613,1,0.779335
5,narrow_gap_navigation,novel_obstacle_shift,28,0.682397,0.287779,0.066872,0.194049,0.391417,0.054420,0.418447,0.750872,0,0.889863
5,narrow_gap_navigation,novel_obstacle_shift,29,0.740302,0.316409,0.000000,0.214433,0.370331,0.000657,0.405521,0.798458,1,0.956464
5,narrow_gap_navigation,novel_obstacle_shift,30,0.769612,0.227665,0.001402,0.104461,0.285680,0.029256,0.475759,0.719534,1,0.935072
5,narrow_gap_navigation,novel_obstacle_shift,31,0.687389,0.289523,0.034830,0.172929,0.412874,0.014337,0.500983,0.744003,1,0.826047
5,narrow_gap_navigation,actuator_lag_shift,0,0.621975,0.061044,0.240096,0.104996,0.319076,0.095581,0.480336,0.665178,0,0.852002
5,narrow_gap_navigation,actuator_lag_shift,1,0.703443,0.070667,0.251990,0.139753,0.350020,0.066614,0.488296,0.727509,1,0.777146
5,narrow_gap_navigation,actuator_lag_shift,2,0.633014,0.090782,0.267874,0.193257,0.415737,0.098659,0.423548,0.739143,0,0.944940
5,narrow_gap_navigation,actuator_lag_shift,3,0.726653,0.012682,0.267141,0.115522,0.355443,0.128790,0.522733,0.702243,1,0.784218
5,narrow_gap_navigation,actuator_lag_shift,4,0.720183,0.097204,0.250231,0.154571,0.364442,0.092313,0.428038,0.663942,1,0.656141
5,narrow_gap_navigation,actuator_lag_shift,5,0.680934,0.067827,0.276097,0.150056,0.392668,0.058923,0.458662,0.750061,1,0.864714
5,narrow_gap_navigation,actuator_lag_shift,6,0.732537,0.112255,0.278184,0.198359,0.374711,0.079266,0.414830,0.751873,1,1.000000
5,narrow_gap_navigation,actuator_lag_shift,7,0.690477,0.048518,0.291199,0.230738,0.432377,0.085528,0.459748,0.786957,1,1.000000
5,narrow_gap_navigation,actuator_lag_shift,8,0.789180,0.043528,0.244972,0.209762,0.383595,0.120009,0.490603,0.753773,1,0.738229
5,narrow_gap_navigation,actuator_lag_shift,9,0.715151,0.090568,0.314182,0.114885,0.396059,0.107514,0.416112,0.689829,1,0.796699
5,narrow_gap_navigation,actuator_lag_shift,10,0.607645,0.088448,0.275825,0.142128,0.357693,0.083130,0.423850,0.761150,1,0.696844
5,narrow_gap_navigation,actuator_lag_shift,11,0.677201,0.136076,0.272809,0.155918,0.317569,0.115921,0.457465,0.793335,1,0.900294
5,narrow_gap_navigation,actuator_lag_shift,12,0.662257,0.119508,0.302141,0.168745,0.325737,0.124264,0.447775,0.802268,1,0.900522
5,narrow_gap_navigation,actuator_lag_shift,13,0.727891,0.044884,0.278367,0.175806,0.253064,0.099802,0.504385,0.618888,1,0.863626
5,narrow_gap_navigation,actuator_lag_shift,14,0.614931,0.088889,0.293775,0.136512,0.439556,0.101973,0.410971,0.687769,1,0.984398
5,narrow_gap_navigation,actuator_lag_shift,15,0.724481,0.083856,0.257910,0.161002,0.377734,0.092819,0.428886,0.709275,1,0.971877
5,narrow_gap_navigation,actuator_lag_shift,16,0.674644,0.016691,0.293554,0.254647,0.306796,0.071144,0.470096,0.756754,0,0.908932
5,narrow_gap_navigation,actuator_lag_shift,17,0.737236,0.072508,0.258158,0.211034,0.335365,0.060247,0.468805,0.642284,1,0.858606
5,narrow_gap_navigation,actuator_lag_shift,18,0.658899,0.061484,0.304782,0.146566,0.337164,0.078793,0.425435,0.710208,1,0.879412
5,narrow_gap_navigation,actuator_lag_shift,19,0.821607,0.042409,0.280289,0.240527,0.328544,0.081718,0.458995,0.751630,1,0.672817
5,narrow_gap_navigation,actuator_lag_shift,20,0.744557,0.002697,0.263822,0.185254,0.291117,0.070527,0.462206,0.736691,1,1.000000
5,narrow_gap_navigation,actuator_lag_shift,21,0.668218,0.116706,0.240501,0.144406,0.358481,0.059976,0.510433,0.702052,1,0.790311
5,narrow_gap_navigation,actuator_lag_shift,22,0.732159,0.141116,0.263792,0.232020,0.327197,0.105180,0.512584,0.783194,1,1.000000
5,narrow_gap_navigation,actuator_lag_shift,23,0.668295,0.028186,0.283279,0.151616,0.332345,0.072103,0.485567,0.654484,0,0.855541
5,narrow_gap_navigation,actuator_lag_shift,24,0.672182,0.000000,0.235892,0.147180,0.323499,0.109320,0.510910,0.661141,1,0.936666
5,narrow_gap_navigation,actuator_lag_shift,25,0.701156,0.089119,0.334714,0.187154,0.307386,0.130241,0.446868,0.830522,1,0.691570
5,narrow_gap_navigation,actuator_lag_shift,26,0.634878,0.086940,0.254318,0.179779,0.400051,0.069336,0.431869,0.773518,1,0.903895
5,narrow_gap_navigation,actuator_lag_shift,27,0.787683,0.042010,0.283480,0.234967,0.295587,0.090793,0.493878,0.819106,1,1.000000
5,narrow_gap_navigation,actuator_lag_shift,28,0.695341,0.043037,0.317561,0.129972,0.407138,0.067401,0.498633,0.767673,1,0.825728
5,narrow_gap_navigation,actuator_lag_shift,29,0.677537,0.125379,0.310106,0.226823,0.314951,0.079440,0.496289,0.762636,1,0.726079
5,narrow_gap_navigation,actuator_lag_shift,30,0.708343,0.123248,0.284696,0.206682,0.266737,0.136533,0.500699,0.824257,1,0.856962
5,narrow_gap_navigation,actuator_lag_shift,31,0.704100,0.041076,0.326019,0.163014,0.337801,0.085568,0.530165,0.756723,1,0.642931
5,narrow_gap_navigation,human_motion_shift,0,0.625766,0.064326,0.101735,0.393066,0.335351,0.090430,0.524727,0.740773,1,0.718176
5,narrow_gap_navigation,human_motion_shift,1,0.621331,0.151366,0.103131,0.394379,0.225928,0.132688,0.468245,0.548544,0,0.673970
5,narrow_gap_navigation,human_motion_shift,2,0.695993,0.094189,0.087368,0.396509,0.418580,0.114017,0.526665,0.723976,1,0.827108
5,narrow_gap_navigation,human_motion_shift,3,0.614992,0.120538,0.071772,0.332324,0.301301,0.067493,0.549089,0.746433,1,0.978978
5,narrow_gap_navigation,human_motion_shift,4,0.752999,0.059129,0.054106,0.382499,0.277678,0.113852,0.554580,0.705352,0,0.759110
5,narrow_gap_navigation,human_motion_shift,5,0.667708,0.068707,0.080134,0.430861,0.391161,0.086288,0.497290,0.610361,0,0.542362
5,narrow_gap_navigation,human_motion_shift,6,0.702284,0.089923,0.111457,0.472657,0.311090,0.101087,0.513195,0.778728,1,0.862747
5,narrow_gap_navigation,human_motion_shift,7,0.583674,0.045259,0.117701,0.400465,0.394363,0.043505,0.502150,0.730635,1,0.825294
5,narrow_gap_navigation,human_motion_shift,8,0.708729,0.068058,0.073002,0.356779,0.332670,0.074188,0.564680,0.803655,1,0.815771
5,narrow_gap_navigation,human_motion_shift,9,0.661998,0.011455,0.071483,0.440469,0.229663,0.088218,0.530941,0.549691,1,0.495587
5,narrow_gap_navigation,human_motion_shift,10,0.647832,0.062396,0.103606,0.365029,0.424635,0.074073,0.533755,0.819484,1,0.844340
5,narrow_gap_navigation,human_motion_shift,11,0.571831,0.080182,0.080532,0.393059,0.356903,0.077636,0.535178,0.752011,1,0.730803
5,narrow_gap_navigation,human_motion_shift,12,0.653605,0.084995,0.055864,0.412208,0.270349,0.098564,0.479173,0.723106,0,0.593007
5,narrow_gap_navigation,human_motion_shift,13,0.685862,0.049639,0.043880,0.504795,0.324802,0.081707,0.564639,0.767967,0,0.986789
5,narrow_gap_navigation,human_motion_shift,14,0.629516,0.040474,0.044423,0.449298,0.413988,0.080651,0.461703,0.720252,1,0.965266
5,narrow_gap_navigation,human_motion_shift,15,0.733080,0.122842,0.102368,0.400725,0.434879,0.083698,0.443513,0.668682,0,0.795737
5,narrow_gap_navigation,human_motion_shift,16,0.730882,0.082866,0.039697,0.425652,0.291702,0.049316,0.530412,0.733046,1,0.784332
5,narrow_gap_navigation,human_motion_shift,17,0.651088,0.055502,0.068101,0.457087,0.364724,0.052028,0.530663,0.764292,0,1.000000
5,narrow_gap_navigation,human_motion_shift,18,0.677625,0.052352,0.080422,0.439097,0.294574,0.060240,0.526748,0.727203,1,0.728102
5,narrow_gap_navigation,human_motion_shift,19,0.772975,0.092308,0.102178,0.342812,0.288108,0.027221,0.530829,0.702059,1,0.681920
5,narrow_gap_navigation,human_motion_shift,20,0.697630,0.104331,0.084513,0.405515,0.324525,0.082208,0.536260,0.649182,0,0.851936
5,narrow_gap_navigation,human_motion_shift,21,0.779829,0.108298,0.083903,0.393725,0.355944,0.063380,0.469773,0.703574,1,0.870977
5,narrow_gap_navigation,human_motion_shift,22,0.696936,0.081483,0.071289,0.397857,0.375680,0.091898,0.465222,0.694450,0,0.770619
5,narrow_gap_navigation,human_motion_shift,23,0.681069,0.122201,0.064730,0.439396,0.324639,0.102764,0.494167,0.771179,1,0.951555
5,narrow_gap_navigation,human_motion_shift,24,0.512257,0.025782,0.081325,0.390797,0.382026,0.069965,0.446724,0.746497,0,0.969502
5,narrow_gap_navigation,human_motion_shift,25,0.723562,0.065336,0.123393,0.477886,0.355303,0.075580,0.432210,0.804069,1,0.842053
5,narrow_gap_navigation,human_motion_shift,26,0.734214,0.074207,0.051491,0.433861,0.328990,0.064959,0.453357,0.731149,1,0.863171
5,narrow_gap_navigation,human_motion_shift,27,0.668627,0.080819,0.100943,0.440429,0.427282,0.045949,0.522551,0.683854,0,0.708814
5,narrow_gap_navigation,human_motion_shift,28,0.633348,0.017381,0.089924,0.458029,0.352475,0.124130,0.456818,0.764119,1,0.892727
5,narrow_gap_navigation,human_motion_shift,29,0.638370,0.063596,0.077010,0.412148,0.347923,0.069215,0.501375,0.731342,1,0.857765
5,narrow_gap_navigation,human_motion_shift,30,0.756393,0.072913,0.098796,0.374611,0.330983,0.065761,0.520899,0.733140,1,0.773366
5,narrow_gap_navigation,human_motion_shift,31,0.624390,0.065461,0.094555,0.424858,0.408730,0.076044,0.494132,0.718936,1,1.000000
5,narrow_gap_navigation,contact_mode_shift,0,0.814964,0.149014,0.085149,0.119949,0.533098,0.107639,0.416142,0.802396,0,0.898634
5,narrow_gap_navigation,contact_mode_shift,1,0.738678,0.083185,0.035965,0.117843,0.549197,0.140151,0.544882,0.738322,0,1.000000
5,narrow_gap_navigation,contact_mode_shift,2,0.714111,0.103054,0.036359,0.161417,0.583680,0.075741,0.450067,0.668342,1,0.883286
5,narrow_gap_navigation,contact_mode_shift,3,0.755782,0.131066,0.108585,0.135945,0.587733,0.085835,0.456594,0.736707,1,0.842841
5,narrow_gap_navigation,contact_mode_shift,4,0.686720,0.152884,0.068020,0.155541,0.473349,0.116280,0.467231,0.740639,1,0.827461
5,narrow_gap_navigation,contact_mode_shift,5,0.733738,0.110568,0.108362,0.160062,0.578642,0.113399,0.440841,0.862750,1,0.835646
5,narrow_gap_navigation,contact_mode_shift,6,0.665431,0.125117,0.102466,0.173220,0.573285,0.067222,0.468761,0.751964,1,0.931908
5,narrow_gap_navigation,contact_mode_shift,7,0.854886,0.066322,0.098832,0.156498,0.549256,0.090136,0.453539,0.684845,1,0.727356
5,narrow_gap_navigation,contact_mode_shift,8,0.718261,0.106096,0.075259,0.120090,0.553526,0.066537,0.457892,0.740991,1,1.000000
5,narrow_gap_navigation,contact_mode_shift,9,0.689123,0.096878,0.121838,0.162451,0.657094,0.072575,0.395077,0.772850,1,0.771584
5,narrow_gap_navigation,contact_mode_shift,10,0.841322,0.101927,0.109014,0.219677,0.521412,0.099197,0.385359,0.897506,1,0.610031
5,narrow_gap_navigation,contact_mode_shift,11,0.772050,0.112014,0.094682,0.129305,0.669095,0.087780,0.411143,0.772255,1,0.727234
5,narrow_gap_navigation,contact_mode_shift,12,0.840421,0.108096,0.052675,0.102401,0.682054,0.110272,0.452054,0.770378,1,0.834539
5,narrow_gap_navigation,contact_mode_shift,13,0.777997,0.092206,0.094863,0.136946,0.566022,0.080729,0.440046,0.740249,1,0.954347
5,narrow_gap_navigation,contact_mode_shift,14,0.735752,0.182597,0.075459,0.212780,0.486214,0.097786,0.466146,0.693932,0,0.910609
5,narrow_gap_navigation,contact_mode_shift,15,0.714597,0.101153,0.063613,0.199269,0.627220,0.094425,0.519161,0.702608,0,0.892972
5,narrow_gap_navigation,contact_mode_shift,16,0.720418,0.170440,0.074084,0.235943,0.563737,0.101177,0.453372,0.751902,0,0.972216
5,narrow_gap_navigation,contact_mode_shift,17,0.736577,0.042202,0.085128,0.184721,0.625776,0.098197,0.521634,0.747110,0,0.807105
5,narrow_gap_navigation,contact_mode_shift,18,0.740646,0.108945,0.078223,0.156165,0.523698,0.044428,0.465528,0.682563,1,1.000000
5,narrow_gap_navigation,contact_mode_shift,19,0.673757,0.100304,0.061578,0.187694,0.439798,0.084190,0.546412,0.711178,1,0.926251
5,narrow_gap_navigation,contact_mode_shift,20,0.778279,0.096069,0.066784,0.147927,0.655565,0.090109,0.477677,0.890588,0,1.000000
5,narrow_gap_navigation,contact_mode_shift,21,0.710724,0.048036,0.087325,0.220464,0.578139,0.106373,0.475273,0.774022,1,0.707941
5,narrow_gap_navigation,contact_mode_shift,22,0.793889,0.121240,0.052294,0.165221,0.536185,0.098318,0.475783,0.775040,1,0.796430
5,narrow_gap_navigation,contact_mode_shift,23,0.645570,0.053470,0.129499,0.199767,0.661690,0.145776,0.478899,0.846296,1,0.648360
5,narrow_gap_navigation,contact_mode_shift,24,0.734893,0.116093,0.090537,0.189488,0.639490,0.126274,0.467476,0.778385,1,0.838184
5,narrow_gap_navigation,contact_mode_shift,25,0.630489,0.053692,0.055394,0.175427,0.606888,0.113098,0.490156,0.814414,1,0.875680
5,narrow_gap_navigation,contact_mode_shift,26,0.739375,0.156277,0.101630,0.106694,0.620150,0.148359,0.386811,0.623243,1,0.868016
5,narrow_gap_navigation,contact_mode_shift,27,0.591655,0.061188,0.056068,0.207420,0.598776,0.125586,0.464433,0.662226,0,0.946082
5,narrow_gap_navigation,contact_mode_shift,28,0.679345,0.132263,0.054183,0.102170,0.550784,0.083607,0.444077,0.754413,1,1.000000
5,narrow_gap_navigation,contact_mode_shift,29,0.663843,0.079249,0.116846,0.210226,0.656963,0.078771,0.503284,0.735940,1,0.851150
5,narrow_gap_navigation,contact_mode_shift,30,0.734952,0.115817,0.120281,0.147293,0.541674,0.086361,0.507652,0.704599,0,0.900111
5,narrow_gap_navigation,contact_mode_shift,31,0.693496,0.089589,0.087563,0.186526,0.616601,0.090573,0.469458,0.804847,0,0.867579
5,narrow_gap_navigation,low_signal_high_risk_shift,0,0.833558,0.232316,0.181688,0.276617,0.570842,0.246024,0.417548,0.799871,1,0.984662
5,narrow_gap_navigation,low_signal_high_risk_shift,1,0.972653,0.193994,0.212941,0.357030,0.489131,0.270785,0.452365,0.809013,1,0.761119
5,narrow_gap_navigation,low_signal_high_risk_shift,2,0.793486,0.211885,0.145657,0.270438,0.484144,0.285423,0.453185,0.826134,0,0.894701
5,narrow_gap_navigation,low_signal_high_risk_shift,3,0.820461,0.253842,0.194331,0.360378,0.507111,0.251349,0.405371,0.730389,1,0.833648
